Dec 14 04:41:43.854 INFO configured Copa, delta_mode: Auto, default_delta: 0.25, init_cwnd: 0, ipc: netlink
Dec 14 04:41:43.854 INFO starting CCP, ipc: netlink, algorithm: copa
Dec 14 04:42:56.647 DEBG creating new flow, dst_port: 20756, dst_ip: 16793700, src_port: 46823, src_ip: 67125348, mss: 1448, init_cwnd: 14480, sid: 1
Dec 14 04:42:56.648 INFO starting copa flow, sock_id: 1
Dec 14 04:42:57.031 DEBG got ack, report_interval: 3018656382057, mode: const, velocity: 1, base_rtt: 125240, min_rtt: 125240, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 10, acked(pkts): 1
Dec 14 04:43:20.295 DEBG got ack, report_interval: 61640, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 121512, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 34
Dec 14 04:43:20.357 DEBG got ack, report_interval: 62231, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:43:20.418 DEBG got ack, report_interval: 60704, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 120895, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 38, acked(pkts): 36
Dec 14 04:43:20.481 DEBG got ack, report_interval: 63373, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 120716, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 37, acked(pkts): 12
Dec 14 04:43:20.541 DEBG got ack, report_interval: 59391, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 37, acked(pkts): 0
Dec 14 04:43:20.596 DEBG got ack, report_interval: 55452, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 120673, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 36
Dec 14 04:43:20.661 DEBG got ack, report_interval: 65137, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 118755, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 36, acked(pkts): 22
Dec 14 04:43:20.716 DEBG got ack, report_interval: 55346, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 36, acked(pkts): 0
Dec 14 04:43:20.781 DEBG got ack, report_interval: 64540, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 118074, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 39, acked(pkts): 32
Dec 14 04:43:20.838 DEBG got ack, report_interval: 56947, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 39, acked(pkts): 0
Dec 14 04:43:20.902 DEBG got ack, report_interval: 64044, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 118573, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 43, acked(pkts): 36
Dec 14 04:43:20.957 DEBG got ack, report_interval: 55507, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 43, acked(pkts): 0
Dec 14 04:43:21.020 DEBG got ack, report_interval: 62377, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 116736, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 46, acked(pkts): 38
Dec 14 04:43:21.075 DEBG got ack, report_interval: 55015, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 46, acked(pkts): 0
Dec 14 04:43:21.138 DEBG got ack, report_interval: 62709, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 115770, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 50, acked(pkts): 42
Dec 14 04:43:21.193 DEBG got ack, report_interval: 55207, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 50, acked(pkts): 0
Dec 14 04:43:21.255 DEBG got ack, report_interval: 62367, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 115737, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 53, acked(pkts): 46
Dec 14 04:43:21.313 DEBG got ack, report_interval: 57332, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 53, acked(pkts): 0
Dec 14 04:43:21.374 DEBG got ack, report_interval: 61910, mode: const, velocity: 2, base_rtt: 107644, min_rtt: 116101, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 61, acked(pkts): 50
Dec 14 04:43:21.430 DEBG got ack, report_interval: 55546, mode: const, velocity: 2, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 61, acked(pkts): 0
Dec 14 04:43:21.490 DEBG got ack, report_interval: 60159, mode: const, velocity: 2, base_rtt: 107644, min_rtt: 114560, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 68, acked(pkts): 54
Dec 14 04:43:21.546 DEBG got ack, report_interval: 55673, mode: const, velocity: 2, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 68, acked(pkts): 0
Dec 14 04:43:21.606 DEBG got ack, report_interval: 60210, mode: const, velocity: 4, base_rtt: 107644, min_rtt: 113661, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 81, acked(pkts): 60
Dec 14 04:43:21.664 DEBG got ack, report_interval: 57575, mode: const, velocity: 4, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 81, acked(pkts): 0
Dec 14 04:43:21.723 DEBG got ack, report_interval: 59117, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 114246, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 78, acked(pkts): 68
Dec 14 04:43:21.779 DEBG got ack, report_interval: 56616, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 78, acked(pkts): 0
Dec 14 04:43:21.838 DEBG got ack, report_interval: 59162, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 114643, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 74, acked(pkts): 82
Dec 14 04:43:21.894 DEBG got ack, report_interval: 55924, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 74, acked(pkts): 0
Dec 14 04:43:21.952 DEBG got ack, report_interval: 57171, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 111837, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 78, acked(pkts): 78
Dec 14 04:43:22.007 DEBG got ack, report_interval: 55310, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 78, acked(pkts): 0
Dec 14 04:43:22.065 DEBG got ack, report_interval: 58343, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 111621, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 82, acked(pkts): 74
Dec 14 04:43:22.120 DEBG got ack, report_interval: 55183, mode: const, velocity: 1, base_rtt: 107644, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 82, acked(pkts): 0
Dec 14 04:43:22.187 DEBG got ack, report_interval: 66169, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 107601, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 86, acked(pkts): 81
Dec 14 04:43:22.242 DEBG got ack, report_interval: 55597, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 86, acked(pkts): 0
Dec 14 04:43:22.299 DEBG got ack, report_interval: 56485, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 108474, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 90, acked(pkts): 84
Dec 14 04:43:22.357 DEBG got ack, report_interval: 58566, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 109611, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 92, acked(pkts): 57
Dec 14 04:43:22.414 DEBG got ack, report_interval: 56495, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 92, acked(pkts): 0
Dec 14 04:43:22.469 DEBG got ack, report_interval: 55002, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 108162, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 96, acked(pkts): 88
Dec 14 04:43:22.524 DEBG got ack, report_interval: 55752, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 96, acked(pkts): 0
Dec 14 04:43:22.581 DEBG got ack, report_interval: 56519, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 108283, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 103, acked(pkts): 92
Dec 14 04:43:22.638 DEBG got ack, report_interval: 56775, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 103, acked(pkts): 0
Dec 14 04:43:22.694 DEBG got ack, report_interval: 55870, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 108510, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 111, acked(pkts): 97
Dec 14 04:43:22.751 DEBG got ack, report_interval: 57189, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 108359, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 114, acked(pkts): 50
Dec 14 04:43:22.808 DEBG got ack, report_interval: 56990, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 108350, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 122, acked(pkts): 56
Dec 14 04:43:22.864 DEBG got ack, report_interval: 55811, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 122, acked(pkts): 0
Dec 14 04:43:22.920 DEBG got ack, report_interval: 56830, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 110429, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 136, acked(pkts): 112
Dec 14 04:43:22.977 DEBG got ack, report_interval: 56568, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 136, acked(pkts): 0
Dec 14 04:43:23.032 DEBG got ack, report_interval: 55367, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 112628, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 133, acked(pkts): 113
Dec 14 04:43:23.089 DEBG got ack, report_interval: 56631, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 133, acked(pkts): 0
Dec 14 04:43:23.147 DEBG got ack, report_interval: 57712, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 120984, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 130, acked(pkts): 115
Dec 14 04:43:23.202 DEBG got ack, report_interval: 55575, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 130, acked(pkts): 0
Dec 14 04:43:23.258 DEBG got ack, report_interval: 55619, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 130459, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 126, acked(pkts): 111
Dec 14 04:43:23.314 DEBG got ack, report_interval: 55658, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 126, acked(pkts): 0
Dec 14 04:43:23.369 DEBG got ack, report_interval: 55046, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 126987, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 123, acked(pkts): 110
Dec 14 04:43:23.424 DEBG got ack, report_interval: 55487, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 123, acked(pkts): 0
Dec 14 04:43:23.482 DEBG got ack, report_interval: 58169, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 123276, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 114
Dec 14 04:43:23.538 DEBG got ack, report_interval: 55494, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 0
Dec 14 04:43:23.594 DEBG got ack, report_interval: 55975, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 121932, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 112
Dec 14 04:43:23.651 DEBG got ack, report_interval: 56919, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 0
Dec 14 04:43:23.706 DEBG got ack, report_interval: 55346, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 115505, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 112
Dec 14 04:43:23.762 DEBG got ack, report_interval: 55974, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:23.818 DEBG got ack, report_interval: 55870, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 112582, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 104, acked(pkts): 111
Dec 14 04:43:23.875 DEBG got ack, report_interval: 57086, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 104, acked(pkts): 0
Dec 14 04:43:23.937 DEBG got ack, report_interval: 62429, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 108536, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 114
Dec 14 04:43:23.993 DEBG got ack, report_interval: 55876, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 0
Dec 14 04:43:24.049 DEBG got ack, report_interval: 55962, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 108055, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 106
Dec 14 04:43:24.105 DEBG got ack, report_interval: 55358, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:24.161 DEBG got ack, report_interval: 56118, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 108054, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 110
Dec 14 04:43:24.216 DEBG got ack, report_interval: 55737, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 0
Dec 14 04:43:24.273 DEBG got ack, report_interval: 56738, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 109513, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 111
Dec 14 04:43:24.328 DEBG got ack, report_interval: 54929, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 0
Dec 14 04:43:24.385 DEBG got ack, report_interval: 57059, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 110126, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 123, acked(pkts): 113
Dec 14 04:43:24.443 DEBG got ack, report_interval: 57923, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 123, acked(pkts): 0
Dec 14 04:43:24.500 DEBG got ack, report_interval: 56862, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 113621, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 115
Dec 14 04:43:24.557 DEBG got ack, report_interval: 57344, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 0
Dec 14 04:43:24.614 DEBG got ack, report_interval: 55786, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 115953, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 113
Dec 14 04:43:24.669 DEBG got ack, report_interval: 56029, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 0
Dec 14 04:43:24.724 DEBG got ack, report_interval: 55090, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 116478, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 111
Dec 14 04:43:24.781 DEBG got ack, report_interval: 57096, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:24.837 DEBG got ack, report_interval: 55980, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 114106, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 114
Dec 14 04:43:24.893 DEBG got ack, report_interval: 56105, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 0
Dec 14 04:43:24.950 DEBG got ack, report_interval: 56117, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 109209, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 110
Dec 14 04:43:25.006 DEBG got ack, report_interval: 56496, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:25.062 DEBG got ack, report_interval: 56118, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 107668, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 109
Dec 14 04:43:25.118 DEBG got ack, report_interval: 55635, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 0
Dec 14 04:43:25.174 DEBG got ack, report_interval: 56192, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 109410, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 120, acked(pkts): 111
Dec 14 04:43:25.230 DEBG got ack, report_interval: 55980, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 120, acked(pkts): 0
Dec 14 04:43:25.287 DEBG got ack, report_interval: 56813, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 111896, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 113
Dec 14 04:43:25.343 DEBG got ack, report_interval: 56074, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 0
Dec 14 04:43:25.399 DEBG got ack, report_interval: 55903, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 114134, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 112
Dec 14 04:43:25.456 DEBG got ack, report_interval: 56914, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:25.511 DEBG got ack, report_interval: 55204, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 112969, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 113
Dec 14 04:43:25.567 DEBG got ack, report_interval: 56341, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 0
Dec 14 04:43:25.623 DEBG got ack, report_interval: 56269, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 110186, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 112
Dec 14 04:43:25.678 DEBG got ack, report_interval: 54948, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:25.735 DEBG got ack, report_interval: 56072, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 107953, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 107
Dec 14 04:43:25.790 DEBG got ack, report_interval: 55117, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 0
Dec 14 04:43:25.846 DEBG got ack, report_interval: 56730, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 109226, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 120, acked(pkts): 109
Dec 14 04:43:25.903 DEBG got ack, report_interval: 56910, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 120, acked(pkts): 0
Dec 14 04:43:25.961 DEBG got ack, report_interval: 57282, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 112745, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 114
Dec 14 04:43:26.016 DEBG got ack, report_interval: 55294, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 0
Dec 14 04:43:26.072 DEBG got ack, report_interval: 56386, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 115374, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 112
Dec 14 04:43:26.129 DEBG got ack, report_interval: 56365, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:26.184 DEBG got ack, report_interval: 55719, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 113611, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 111
Dec 14 04:43:26.240 DEBG got ack, report_interval: 56071, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 0
Dec 14 04:43:26.297 DEBG got ack, report_interval: 56547, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 110140, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 112
Dec 14 04:43:26.352 DEBG got ack, report_interval: 55342, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:26.407 DEBG got ack, report_interval: 55070, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 110081, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 105
Dec 14 04:43:26.464 DEBG got ack, report_interval: 56463, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 0
Dec 14 04:43:26.519 DEBG got ack, report_interval: 55247, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 110004, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 110
Dec 14 04:43:26.575 DEBG got ack, report_interval: 56262, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 0
Dec 14 04:43:26.631 DEBG got ack, report_interval: 55420, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 111792, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 111
Dec 14 04:43:26.687 DEBG got ack, report_interval: 55861, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 0
Dec 14 04:43:26.743 DEBG got ack, report_interval: 56686, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 113866, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 112
Dec 14 04:43:26.800 DEBG got ack, report_interval: 57189, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:26.858 DEBG got ack, report_interval: 57140, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 113485, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 114
Dec 14 04:43:26.913 DEBG got ack, report_interval: 55274, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 0
Dec 14 04:43:26.970 DEBG got ack, report_interval: 57336, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 110639, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 113
Dec 14 04:43:27.025 DEBG got ack, report_interval: 54970, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:27.081 DEBG got ack, report_interval: 55882, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 110973, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 105
Dec 14 04:43:27.136 DEBG got ack, report_interval: 55399, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 0
Dec 14 04:43:27.192 DEBG got ack, report_interval: 55757, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 110901, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 110
Dec 14 04:43:27.249 DEBG got ack, report_interval: 57137, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 119, acked(pkts): 0
Dec 14 04:43:27.306 DEBG got ack, report_interval: 56956, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 111435, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 114
Dec 14 04:43:27.363 DEBG got ack, report_interval: 56501, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 116, acked(pkts): 0
