Dec 14 04:39:51.366 INFO configured Copa, delta_mode: Auto, default_delta: 0.25, init_cwnd: 0, ipc: netlink
Dec 14 04:39:51.366 INFO starting CCP, ipc: netlink, algorithm: copa
Dec 14 04:40:08.541 DEBG creating new flow, dst_port: 20756, dst_ip: 16793700, src_port: 44775, src_ip: 67125348, mss: 1448, init_cwnd: 14480, sid: 1
Dec 14 04:40:08.542 INFO starting copa flow, sock_id: 1
Dec 14 04:40:08.608 DEBG got ack, report_interval: 3018487959440, mode: const, velocity: 1, base_rtt: 24200, min_rtt: 24200, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 10, acked(pkts): 1
Dec 14 04:40:20.659 DEBG got ack, report_interval: 12733, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24234, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 26
Dec 14 04:40:20.673 DEBG got ack, report_interval: 13646, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22939, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 14
Dec 14 04:40:20.685 DEBG got ack, report_interval: 12615, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:20.698 DEBG got ack, report_interval: 12337, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22665, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 24
Dec 14 04:40:20.710 DEBG got ack, report_interval: 11979, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:20.723 DEBG got ack, report_interval: 12919, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26451, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:20.734 DEBG got ack, report_interval: 11898, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:20.747 DEBG got ack, report_interval: 12926, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27227, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:20.760 DEBG got ack, report_interval: 12854, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:20.773 DEBG got ack, report_interval: 12928, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28113, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 26
Dec 14 04:40:20.787 DEBG got ack, report_interval: 13940, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25721, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 14
Dec 14 04:40:20.800 DEBG got ack, report_interval: 13037, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 0
Dec 14 04:40:20.812 DEBG got ack, report_interval: 12395, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23294, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 24
Dec 14 04:40:20.827 DEBG got ack, report_interval: 14936, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23048, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 12
Dec 14 04:40:20.840 DEBG got ack, report_interval: 12733, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:20.852 DEBG got ack, report_interval: 12256, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22851, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 22
Dec 14 04:40:20.865 DEBG got ack, report_interval: 12712, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:20.879 DEBG got ack, report_interval: 13897, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24305, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 27
Dec 14 04:40:20.892 DEBG got ack, report_interval: 13162, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:20.905 DEBG got ack, report_interval: 13008, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25795, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 26
Dec 14 04:40:20.919 DEBG got ack, report_interval: 14031, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28478, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 14
Dec 14 04:40:20.932 DEBG got ack, report_interval: 12680, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:20.946 DEBG got ack, report_interval: 13963, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28895, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 26
Dec 14 04:40:20.959 DEBG got ack, report_interval: 12958, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:20.971 DEBG got ack, report_interval: 12710, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27142, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 26
Dec 14 04:40:20.984 DEBG got ack, report_interval: 12871, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 0
Dec 14 04:40:20.997 DEBG got ack, report_interval: 13005, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24392, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 26
Dec 14 04:40:21.010 DEBG got ack, report_interval: 12958, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:21.023 DEBG got ack, report_interval: 12645, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23240, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 22
Dec 14 04:40:21.037 DEBG got ack, report_interval: 13605, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:21.048 DEBG got ack, report_interval: 11883, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23133, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 22
Dec 14 04:40:21.061 DEBG got ack, report_interval: 12663, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:21.074 DEBG got ack, report_interval: 12377, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26211, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 26
Dec 14 04:40:21.087 DEBG got ack, report_interval: 12993, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:21.100 DEBG got ack, report_interval: 12945, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26446, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 25
Dec 14 04:40:21.113 DEBG got ack, report_interval: 13807, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:21.127 DEBG got ack, report_interval: 13837, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26419, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 28
Dec 14 04:40:21.140 DEBG got ack, report_interval: 12731, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 0
Dec 14 04:40:21.152 DEBG got ack, report_interval: 12049, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23277, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 24
Dec 14 04:40:21.166 DEBG got ack, report_interval: 13994, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23556, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 10
Dec 14 04:40:21.179 DEBG got ack, report_interval: 12726, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:21.192 DEBG got ack, report_interval: 13106, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23386, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 26
Dec 14 04:40:21.205 DEBG got ack, report_interval: 13224, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:21.218 DEBG got ack, report_interval: 12817, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24003, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 26
Dec 14 04:40:21.231 DEBG got ack, report_interval: 12794, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:21.243 DEBG got ack, report_interval: 12930, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23128, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 37, acked(pkts): 26
Dec 14 04:40:21.255 DEBG got ack, report_interval: 11882, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 37, acked(pkts): 0
Dec 14 04:40:21.269 DEBG got ack, report_interval: 14083, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28269, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 26
Dec 14 04:40:21.282 DEBG got ack, report_interval: 13001, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:21.294 DEBG got ack, report_interval: 11914, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29556, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 25
Dec 14 04:40:21.309 DEBG got ack, report_interval: 14242, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:21.321 DEBG got ack, report_interval: 12668, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29839, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:21.334 DEBG got ack, report_interval: 12745, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:21.347 DEBG got ack, report_interval: 12893, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29228, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 26
Dec 14 04:40:21.361 DEBG got ack, report_interval: 13978, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:21.375 DEBG got ack, report_interval: 13998, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25691, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 28
Dec 14 04:40:21.390 DEBG got ack, report_interval: 15028, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22042, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 14
Dec 14 04:40:21.405 DEBG got ack, report_interval: 15318, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22115, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 12
Dec 14 04:40:21.420 DEBG got ack, report_interval: 14839, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22019, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 12
Dec 14 04:40:21.433 DEBG got ack, report_interval: 13162, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:21.447 DEBG got ack, report_interval: 13876, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22323, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 27
Dec 14 04:40:21.459 DEBG got ack, report_interval: 12142, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:21.473 DEBG got ack, report_interval: 13883, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24883, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:21.485 DEBG got ack, report_interval: 12073, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:21.498 DEBG got ack, report_interval: 12519, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24927, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:21.510 DEBG got ack, report_interval: 12068, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:21.522 DEBG got ack, report_interval: 12685, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25934, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:21.537 DEBG got ack, report_interval: 14180, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25879, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 13
Dec 14 04:40:21.548 DEBG got ack, report_interval: 11880, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:21.563 DEBG got ack, report_interval: 13923, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24609, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 26
Dec 14 04:40:21.576 DEBG got ack, report_interval: 13571, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:21.590 DEBG got ack, report_interval: 13918, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22088, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 27
Dec 14 04:40:21.604 DEBG got ack, report_interval: 14200, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25219, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 14
Dec 14 04:40:21.617 DEBG got ack, report_interval: 12956, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:21.631 DEBG got ack, report_interval: 14126, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27042, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 27
Dec 14 04:40:21.645 DEBG got ack, report_interval: 14126, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29422, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 14
Dec 14 04:40:21.658 DEBG got ack, report_interval: 12978, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:21.672 DEBG got ack, report_interval: 14030, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26694, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 26
Dec 14 04:40:21.686 DEBG got ack, report_interval: 13448, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 0
Dec 14 04:40:21.698 DEBG got ack, report_interval: 12206, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24515, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:21.713 DEBG got ack, report_interval: 15126, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22577, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 12
Dec 14 04:40:21.727 DEBG got ack, report_interval: 13794, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22049, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 14
Dec 14 04:40:21.739 DEBG got ack, report_interval: 12424, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:21.751 DEBG got ack, report_interval: 11986, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24032, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 24
Dec 14 04:40:21.763 DEBG got ack, report_interval: 11986, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:21.777 DEBG got ack, report_interval: 13852, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27058, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 26
Dec 14 04:40:21.790 DEBG got ack, report_interval: 12866, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:21.803 DEBG got ack, report_interval: 13089, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29039, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:21.817 DEBG got ack, report_interval: 14109, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27225, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 14
Dec 14 04:40:21.830 DEBG got ack, report_interval: 13010, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:21.843 DEBG got ack, report_interval: 12631, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24577, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 25
Dec 14 04:40:21.855 DEBG got ack, report_interval: 12611, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:21.869 DEBG got ack, report_interval: 13264, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22142, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 24
Dec 14 04:40:21.882 DEBG got ack, report_interval: 12819, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:21.894 DEBG got ack, report_interval: 12805, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23697, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 26
Dec 14 04:40:21.907 DEBG got ack, report_interval: 12835, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 0
Dec 14 04:40:21.921 DEBG got ack, report_interval: 14076, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26660, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 28
Dec 14 04:40:21.936 DEBG got ack, report_interval: 13860, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:21.949 DEBG got ack, report_interval: 13509, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29321, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 26
Dec 14 04:40:21.961 DEBG got ack, report_interval: 11899, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:21.973 DEBG got ack, report_interval: 12499, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28939, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 24
Dec 14 04:40:21.985 DEBG got ack, report_interval: 11990, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:21.998 DEBG got ack, report_interval: 12881, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25706, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 24
Dec 14 04:40:22.012 DEBG got ack, report_interval: 14237, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23534, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 16
Dec 14 04:40:22.026 DEBG got ack, report_interval: 13605, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:22.039 DEBG got ack, report_interval: 13490, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22189, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 24
Dec 14 04:40:22.053 DEBG got ack, report_interval: 13838, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23656, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 14
Dec 14 04:40:22.070 DEBG got ack, report_interval: 16426, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22991, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 12
Dec 14 04:40:22.082 DEBG got ack, report_interval: 12817, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:22.095 DEBG got ack, report_interval: 12763, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27048, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 27
Dec 14 04:40:22.108 DEBG got ack, report_interval: 12759, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:22.122 DEBG got ack, report_interval: 13669, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26728, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 28
Dec 14 04:40:22.134 DEBG got ack, report_interval: 12880, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:22.148 DEBG got ack, report_interval: 13242, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26007, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 26
Dec 14 04:40:22.161 DEBG got ack, report_interval: 12919, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 0
Dec 14 04:40:22.173 DEBG got ack, report_interval: 12692, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22833, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 24
Dec 14 04:40:22.187 DEBG got ack, report_interval: 13580, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:22.200 DEBG got ack, report_interval: 12826, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 21901, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 20
Dec 14 04:40:22.212 DEBG got ack, report_interval: 12622, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:22.225 DEBG got ack, report_interval: 13069, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22254, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:22.239 DEBG got ack, report_interval: 13541, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24565, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 12
Dec 14 04:40:22.252 DEBG got ack, report_interval: 12712, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:22.265 DEBG got ack, report_interval: 12930, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26287, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:22.277 DEBG got ack, report_interval: 12858, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:22.290 DEBG got ack, report_interval: 12902, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26952, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 26
